Número de documentos (noticias) del corpus: 627
Número de palabras del corpus: 8319
Palabra: division Frec: 7 LogProb: -7.49956
Palabra: divisions Frec: 2 LogProb: -8.48039
Palabra: dkk Frec: 1 LogProb: -8.88586
Palabra: docomo Frec: 1 LogProb: -8.88586
Palabra: doing Frec: 1 LogProb: -8.88586
Palabra: dollars Frec: 2 LogProb: -8.48039
Palabra: domain Frec: 1 LogProb: -8.88586
Palabra: domestic Frec: 2 LogProb: -8.48039
Palabra: double Frec: 2 LogProb: -8.48039
Palabra: doubled Frec: 4 LogProb: -7.96957
Palabra: doubles Frec: 1 LogProb: -8.88586
Palabra: drinks Frec: 1 LogProb: -8.88586
Palabra: driven Frec: 2 LogProb: -8.48039
Palabra: drives Frec: 1 LogProb: -8.88586
Palabra: dubna Frec: 1 LogProb: -8.88586
Palabra: due Frec: 5 LogProb: -7.78724
Palabra: during Frec: 8 LogProb: -7.38178
Palabra: dutch Frec: 1 LogProb: -8.88586
Palabra: duties Frec: 1 LogProb: -8.88586
Palabra: dwt Frec: 1 LogProb: -8.88586
Palabra: dynamic Frec: 1 LogProb: -8.88586
Palabra: e Frec: 2 LogProb: -8.48039
Palabra: earlier Frec: 25 LogProb: -6.32091
Palabra: early Frec: 1 LogProb: -8.88586
Palabra: earned Frec: 1 LogProb: -8.88586
Palabra: earnings Frec: 20 LogProb: -6.53448
Palabra: easier Frec: 1 LogProb: -8.88586
Palabra: east Frec: 3 LogProb: -8.19271
Palabra: eb Frec: 1 LogProb: -8.88586
Palabra: ebgv Frec: 1 LogProb: -8.88586
Palabra: ebit Frec: 4 LogProb: -7.96957
Palabra: ebitda Frec: 1 LogProb: -8.88586
Palabra: ebitis Frec: 1 LogProb: -8.88586
Palabra: economic Frec: 1 LogProb: -8.88586
Palabra: economy Frec: 1 LogProb: -8.88586
Palabra: ecosystem Frec: 1 LogProb: -8.88586
Palabra: ee Frec: 1 LogProb: -8.88586
Palabra: eesti Frec: 1 LogProb: -8.88586
Palabra: effect Frec: 3 LogProb: -8.19271
Palabra: effectiveness Frec: 1 LogProb: -8.88586
Palabra: effects Frec: 1 LogProb: -8.88586
Palabra: efficiencies Frec: 1 LogProb: -8.88586
Palabra: efficiency Frec: 5 LogProb: -7.78724
Palabra: efficient Frec: 1 LogProb: -8.88586
Palabra: efforts Frec: 1 LogProb: -8.88586
Palabra: efore Frec: 2 LogProb: -8.48039
Palabra: efov Frec: 1 LogProb: -8.88586
Palabra: eight Frec: 1 LogProb: -8.88586
Palabra: eklund Frec: 1 LogProb: -8.88586
Palabra: elcoteq Frec: 5 LogProb: -7.78724
Palabra: electrical Frec: 1 LogProb: -8.88586
Palabra: electronic Frec: 1 LogProb: -8.88586
Palabra: electronics Frec: 4 LogProb: -7.96957
Palabra: elektrobit Frec: 1 LogProb: -8.88586
Palabra: elevators Frec: 4 LogProb: -7.96957
Palabra: elisa Frec: 7 LogProb: -7.49956
Palabra: eliv Frec: 1 LogProb: -8.88586
Palabra: eloholma Frec: 1 LogProb: -8.88586
Palabra: elqav Frec: 1 LogProb: -8.88586
Palabra: emirate Frec: 1 LogProb: -8.88586
Palabra: emphasised Frec: 1 LogProb: -8.88586
Palabra: employed Frec: 1 LogProb: -8.88586
Palabra: employees Frec: 3 LogProb: -8.19271
Palabra: enable Frec: 3 LogProb: -8.19271
Palabra: enables Frec: 1 LogProb: -8.88586
Palabra: enabling Frec: 2 LogProb: -8.48039
Palabra: end Frec: 10 LogProb: -7.18111
Palabra: ended Frec: 1 LogProb: -8.88586
Palabra: ending Frec: 1 LogProb: -8.88586
Palabra: endtoend Frec: 1 LogProb: -8.88586
Palabra: energy Frec: 1 LogProb: -8.88586
Palabra: engineer Frec: 1 LogProb: -8.88586
Palabra: engineering Frec: 8 LogProb: -7.38178
Palabra: engines Frec: 1 LogProb: -8.88586
Palabra: enhance Frec: 2 LogProb: -8.48039
Palabra: enso Frec: 5 LogProb: -7.78724
Palabra: ensure Frec: 2 LogProb: -8.48039
Palabra: entered Frec: 3 LogProb: -8.19271
Palabra: enterprise Frec: 3 LogProb: -8.19271
Palabra: environment Frec: 1 LogProb: -8.88586
Palabra: environmentally Frec: 1 LogProb: -8.88586
Palabra: ephc Frec: 1 LogProb: -8.88586
Palabra: eps Frec: 16 LogProb: -6.74579
Palabra: equipment Frec: 11 LogProb: -7.0941
Palabra: equity Frec: 1 LogProb: -8.88586
Palabra: er Frec: 1 LogProb: -8.88586
Palabra: erkki Frec: 1 LogProb: -8.88586
Palabra: errors Frec: 1 LogProb: -8.88586
Palabra: ervio Frec: 1 LogProb: -8.88586
Palabra: escalators Frec: 4 LogProb: -7.96957
Palabra: esko Frec: 1 LogProb: -8.88586
Palabra: especially Frec: 3 LogProb: -8.19271
Palabra: essar Frec: 1 LogProb: -8.88586
Palabra: established Frec: 2 LogProb: -8.48039
Palabra: estate Frec: 2 LogProb: -8.48039
Palabra: estimate Frec: 1 LogProb: -8.88586
Palabra: estimated Frec: 13 LogProb: -6.93995
Palabra: estimates Frec: 8 LogProb: -7.38178
Palabra: estonia Frec: 1 LogProb: -8.88586
Palabra: estonian Frec: 3 LogProb: -8.19271
Palabra: ethibel Frec: 1 LogProb: -8.88586
Palabra: eur Frec: 375 LogProb: -3.64941
Palabra: eurm Frec: 24 LogProb: -6.36013
Palabra: euro Frec: 41 LogProb: -5.84133
Palabra: eurochem Frec: 4 LogProb: -7.96957
Palabra: europe Frec: 3 LogProb: -8.19271
Palabra: european Frec: 1 LogProb: -8.88586
Palabra: euros Frec: 13 LogProb: -6.93995
Palabra: even Frec: 2 LogProb: -8.48039
Palabra: evident Frec: 1 LogProb: -8.88586
Palabra: example Frec: 2 LogProb: -8.48039
Palabra: exceeded Frec: 2 LogProb: -8.48039
Palabra: exchange Frec: 3 LogProb: -8.19271
Palabra: exciting Frec: 1 LogProb: -8.88586
Palabra: excluding Frec: 6 LogProb: -7.63309
Palabra: exclusive Frec: 1 LogProb: -8.88586
Palabra: executive Frec: 3 LogProb: -8.19271
Palabra: existing Frec: 4 LogProb: -7.96957
Palabra: expand Frec: 5 LogProb: -7.78724
Palabra: expanded Frec: 1 LogProb: -8.88586
Palabra: expanding Frec: 2 LogProb: -8.48039
Palabra: expands Frec: 2 LogProb: -8.48039
Palabra: expansion Frec: 5 LogProb: -7.78724
Palabra: expectations Frec: 3 LogProb: -8.19271
Palabra: expected Frec: 18 LogProb: -6.63456
Palabra: expects Frec: 5 LogProb: -7.78724
Palabra: expenses Frec: 1 LogProb: -8.88586
Palabra: experiencing Frec: 1 LogProb: -8.88586
Palabra: expertise Frec: 4 LogProb: -7.96957
Palabra: export Frec: 2 LogProb: -8.48039
Palabra: exports Frec: 3 LogProb: -8.19271
Palabra: extended Frec: 1 LogProb: -8.88586
Palabra: extends Frec: 1 LogProb: -8.88586
Palabra: extension Frec: 2 LogProb: -8.48039
Palabra: extensive Frec: 1 LogProb: -8.88586
Palabra: extra Frec: 1 LogProb: -8.88586
Palabra: extremely Frec: 2 LogProb: -8.48039
Palabra: eyes Frec: 1 LogProb: -8.88586
Palabra: facility Frec: 3 LogProb: -8.19271
Palabra: factbased Frec: 1 LogProb: -8.88586
Palabra: factory Frec: 2 LogProb: -8.48039
Palabra: fair Frec: 4 LogProb: -7.96957
Palabra: family Frec: 1 LogProb: -8.88586
Palabra: fasten Frec: 1 LogProb: -8.88586
Palabra: faster Frec: 3 LogProb: -8.19271
Palabra: fat Frec: 1 LogProb: -8.88586
Palabra: favourable Frec: 4 LogProb: -7.96957
Palabra: favourably Frec: 2 LogProb: -8.48039
Palabra: featured Frec: 1 LogProb: -8.88586
Palabra: feb Frec: 1 LogProb: -8.88586
Palabra: february Frec: 8 LogProb: -7.38178
Palabra: federal Frec: 1 LogProb: -8.88586
Palabra: feel Frec: 1 LogProb: -8.88586
Palabra: fell Frec: 2 LogProb: -8.48039
Palabra: ferries Frec: 1 LogProb: -8.88586
Palabra: ferry Frec: 1 LogProb: -8.88586
Palabra: fertilizer Frec: 2 LogProb: -8.48039
Palabra: few Frec: 2 LogProb: -8.48039
Palabra: fgvoip Frec: 1 LogProb: -8.88586
Palabra: fi Frec: 1 LogProb: -8.88586
Palabra: fias Frec: 1 LogProb: -8.88586
Palabra: fiber Frec: 1 LogProb: -8.88586
Palabra: fibers Frec: 1 LogProb: -8.88586
Palabra: fidelity Frec: 1 LogProb: -8.88586
Palabra: figure Frec: 3 LogProb: -8.19271
Palabra: figures Frec: 3 LogProb: -8.19271
Palabra: filters Frec: 1 LogProb: -8.88586
Palabra: final Frec: 1 LogProb: -8.88586
Palabra: finance Frec: 1 LogProb: -8.88586
Palabra: financial Frec: 16 LogProb: -6.74579
Palabra: financing Frec: 4 LogProb: -7.96957
Palabra: find Frec: 1 LogProb: -8.88586
Palabra: findest Frec: 1 LogProb: -8.88586
Palabra: fine Frec: 2 LogProb: -8.48039
Palabra: finlan Frec: 1 LogProb: -8.88586
Palabra: finland Frec: 31 LogProb: -6.11327
Palabra: finlandbased Frec: 2 LogProb: -8.48039
Palabra: finnair Frec: 5 LogProb: -7.78724
Palabra: finnish Frec: 104 LogProb: -4.92504
Palabra: finnishgerman Frec: 1 LogProb: -8.88586
Palabra: finnishness Frec: 1 LogProb: -8.88586
Palabra: finnishswedish Frec: 2 LogProb: -8.48039
Palabra: finnlines Frec: 1 LogProb: -8.88586
Palabra: fireplace Frec: 1 LogProb: -8.88586
Palabra: firm Frec: 3 LogProb: -8.19271
Palabra: first Frec: 35 LogProb: -5.99548
Palabra: firstquarter Frec: 1 LogProb: -8.88586
Palabra: fisas Frec: 1 LogProb: -8.88586
Palabra: fiscal Frec: 7 LogProb: -7.49956
Palabra: fishing Frec: 2 LogProb: -8.48039
Palabra: fiskars Frec: 5 LogProb: -7.78724
Palabra: fits Frec: 1 LogProb: -8.88586
Palabra: fitzgerald Frec: 1 LogProb: -8.88586
Palabra: five Frec: 2 LogProb: -8.48039
Palabra: fivestar Frec: 1 LogProb: -8.88586
Palabra: fiveyear Frec: 3 LogProb: -8.19271
Palabra: fixed Frec: 2 LogProb: -8.48039
Palabra: fixing Frec: 1 LogProb: -8.88586
Palabra: flag Frec: 1 LogProb: -8.88586
Palabra: fleet Frec: 2 LogProb: -8.48039
Palabra: flexi Frec: 1 LogProb: -8.88586
Palabra: flexible Frec: 2 LogProb: -8.48039
Palabra: flight Frec: 1 LogProb: -8.88586
Palabra: flights Frec: 1 LogProb: -8.88586
Palabra: flow Frec: 4 LogProb: -7.96957
Palabra: focus Frec: 4 LogProb: -7.96957
Palabra: focusing Frec: 1 LogProb: -8.88586
Palabra: following Frec: 2 LogProb: -8.48039
Palabra: food Frec: 4 LogProb: -7.96957
Palabra: foods Frec: 1 LogProb: -8.88586
Palabra: forecast Frec: 3 LogProb: -8.19271
Palabra: forecasts Frec: 3 LogProb: -8.19271
Palabra: foreign Frec: 3 LogProb: -8.19271
Palabra: forest Frec: 6 LogProb: -7.63309
Palabra: forestries Frec: 1 LogProb: -8.88586
Palabra: forestry Frec: 3 LogProb: -8.19271
Palabra: formed Frec: 1 LogProb: -8.88586
Palabra: forward Frec: 6 LogProb: -7.63309
Palabra: found Frec: 1 LogProb: -8.88586
Palabra: foundation Frec: 1 LogProb: -8.88586
Palabra: founded Frec: 1 LogProb: -8.88586
Palabra: foundries Frec: 1 LogProb: -8.88586
Palabra: four Frec: 6 LogProb: -7.63309
Palabra: fourth Frec: 13 LogProb: -6.93995
Palabra: fourthquarter Frec: 1 LogProb: -8.88586
Palabra: frame Frec: 1 LogProb: -8.88586
Palabra: framework Frec: 1 LogProb: -8.88586
Palabra: french Frec: 1 LogProb: -8.88586
Palabra: fresh Frec: 1 LogProb: -8.88586
Palabra: friday Frec: 2 LogProb: -8.48039
Palabra: friendly Frec: 1 LogProb: -8.88586
Palabra: frozen Frec: 1 LogProb: -8.88586
Palabra: fruit Frec: 1 LogProb: -8.88586
Palabra: fsecure Frec: 1 LogProb: -8.88586
Palabra: ftse Frec: 1 LogProb: -8.88586
Palabra: fuel Frec: 3 LogProb: -8.19271
Palabra: fujairah Frec: 1 LogProb: -8.88586
Palabra: fujitsu Frec: 1 LogProb: -8.88586
Palabra: full Frec: 1 LogProb: -8.88586
Palabra: fully Frec: 1 LogProb: -8.88586
Palabra: fullyear Frec: 2 LogProb: -8.48039
Palabra: fund Frec: 1 LogProb: -8.88586
Palabra: funds Frec: 1 LogProb: -8.88586
Palabra: further Frec: 12 LogProb: -7.01405
Palabra: furthermore Frec: 1 LogProb: -8.88586
Palabra: future Frec: 4 LogProb: -7.96957
Palabra: fzc Frec: 1 LogProb: -8.88586
Palabra: g Frec: 2 LogProb: -8.48039
Palabra: gain Frec: 1 LogProb: -8.88586
Palabra: gained Frec: 1 LogProb: -8.88586
Palabra: gains Frec: 1 LogProb: -8.88586
Palabra: garden Frec: 2 LogProb: -8.48039
Palabra: gasoline Frec: 1 LogProb: -8.88586
Palabra: gave Frec: 1 LogProb: -8.88586
Palabra: gavrilov Frec: 1 LogProb: -8.88586
Palabra: gbx Frec: 1 LogProb: -8.88586
Palabra: gdp Frec: 1 LogProb: -8.88586
Palabra: general Frec: 2 LogProb: -8.48039
Palabra: generate Frec: 1 LogProb: -8.88586
Palabra: generated Frec: 1 LogProb: -8.88586
Palabra: generation Frec: 4 LogProb: -7.96957
Palabra: geographically Frec: 1 LogProb: -8.88586
Palabra: geographies Frec: 1 LogProb: -8.88586
Palabra: german Frec: 2 LogProb: -8.48039
Palabra: germany Frec: 3 LogProb: -8.19271
Palabra: getinge Frec: 1 LogProb: -8.88586
Palabra: getting Frec: 1 LogProb: -8.88586
Palabra: ghana Frec: 1 LogProb: -8.88586
Palabra: ghspa Frec: 1 LogProb: -8.88586
Palabra: gift Frec: 2 LogProb: -8.48039
Palabra: give Frec: 1 LogProb: -8.88586
Palabra: given Frec: 1 LogProb: -8.88586
Palabra: gives Frec: 1 LogProb: -8.88586
Palabra: glass Frec: 4 LogProb: -7.96957
Palabra: glaston Frec: 3 LogProb: -8.19271
Palabra: glav Frec: 1 LogProb: -8.88586
Palabra: glisten Frec: 1 LogProb: -8.88586
Palabra: global Frec: 12 LogProb: -7.01405
Palabra: gmbh Frec: 1 LogProb: -8.88586
Palabra: goal Frec: 3 LogProb: -8.19271
Palabra: going Frec: 1 LogProb: -8.88586
Palabra: gone Frec: 1 LogProb: -8.88586
Palabra: good Frec: 11 LogProb: -7.0941
Palabra: goods Frec: 2 LogProb: -8.48039
Palabra: gothenburg Frec: 1 LogProb: -8.88586
Palabra: government Frec: 2 LogProb: -8.48039
Palabra: gprs Frec: 1 LogProb: -8.88586
Palabra: grain Frec: 2 LogProb: -8.48039
Palabra: gran Frec: 1 LogProb: -8.88586
Palabra: granted Frec: 1 LogProb: -8.88586
Palabra: graphic Frec: 1 LogProb: -8.88586
Palabra: great Frec: 2 LogProb: -8.48039
Palabra: grew Frec: 26 LogProb: -6.28317
Palabra: grimaldi Frec: 1 LogProb: -8.88586
Palabra: grinding Frec: 2 LogProb: -8.48039
Palabra: group Frec: 52 LogProb: -5.60871
Palabra: groups Frec: 3 LogProb: -8.19271
Palabra: grow Frec: 5 LogProb: -7.78724
Palabra: growhow Frec: 1 LogProb: -8.88586
Palabra: growing Frec: 4 LogProb: -7.96957
Palabra: grown Frec: 2 LogProb: -8.48039
Palabra: growth Frec: 24 LogProb: -6.36013
Palabra: grupe Frec: 2 LogProb: -8.48039
Palabra: gts Frec: 2 LogProb: -8.48039
Palabra: guided Frec: 1 LogProb: -8.88586
Palabra: h Frec: 1 LogProb: -8.88586
Palabra: half Frec: 6 LogProb: -7.63309
Palabra: hamina Frec: 1 LogProb: -8.88586
Palabra: hand Frec: 1 LogProb: -8.88586
Palabra: handelsbanken Frec: 1 LogProb: -8.88586
Palabra: handheld Frec: 1 LogProb: -8.88586
Palabra: handling Frec: 5 LogProb: -7.78724
Palabra: handset Frec: 2 LogProb: -8.48039
Palabra: handsets Frec: 1 LogProb: -8.88586
Palabra: hanninen Frec: 1 LogProb: -8.88586
Palabra: happy Frec: 2 LogProb: -8.48039
Palabra: hardware Frec: 1 LogProb: -8.88586
Palabra: harness Frec: 1 LogProb: -8.88586
Palabra: harvesting Frec: 1 LogProb: -8.88586
Palabra: hassinen Frec: 1 LogProb: -8.88586
Palabra: having Frec: 2 LogProb: -8.48039
Palabra: head Frec: 6 LogProb: -7.63309
Palabra: healthcare Frec: 1 LogProb: -8.88586
Palabra: healthier Frec: 1 LogProb: -8.88586
Palabra: hearst Frec: 1 LogProb: -8.88586
Palabra: heating Frec: 1 LogProb: -8.88586
Palabra: heavyduty Frec: 1 LogProb: -8.88586
Palabra: heikki Frec: 1 LogProb: -8.88586
Palabra: hel Frec: 27 LogProb: -6.2468
Palabra: helander Frec: 1 LogProb: -8.88586
Palabra: held Frec: 3 LogProb: -8.19271
Palabra: help Frec: 1 LogProb: -8.88586
Palabra: helping Frec: 1 LogProb: -8.88586
Palabra: helsinki Frec: 12 LogProb: -7.01405
Palabra: helsinkibased Frec: 1 LogProb: -8.88586
Palabra: hiab Frec: 1 LogProb: -8.88586
Palabra: high Frec: 6 LogProb: -7.63309
Palabra: higher Frec: 9 LogProb: -7.27642
Palabra: higherthanexpected Frec: 1 LogProb: -8.88586
Palabra: highestquality Frec: 1 LogProb: -8.88586
Palabra: highly Frec: 1 LogProb: -8.88586
Palabra: highquality Frec: 1 LogProb: -8.88586
Palabra: highspeed Frec: 1 LogProb: -8.88586
Palabra: hilton Frec: 1 LogProb: -8.88586
Palabra: history Frec: 1 LogProb: -8.88586
Palabra: hit Frec: 2 LogProb: -8.48039
Palabra: hkscan Frec: 2 LogProb: -8.48039
Palabra: hold Frec: 2 LogProb: -8.48039
Palabra: holding Frec: 2 LogProb: -8.48039
Palabra: holdings Frec: 2 LogProb: -8.48039
Palabra: holds Frec: 1 LogProb: -8.88586
Palabra: homebase Frec: 1 LogProb: -8.88586
Palabra: homebased Frec: 1 LogProb: -8.88586
Palabra: hong Frec: 1 LogProb: -8.88586
Palabra: hongmei Frec: 1 LogProb: -8.88586
Palabra: honkajoki Frec: 1 LogProb: -8.88586
Palabra: honkamaa Frec: 1 LogProb: -8.88586
Palabra: honored Frec: 1 LogProb: -8.88586
Palabra: hot Frec: 2 LogProb: -8.48039
Palabra: hotel Frec: 1 LogProb: -8.88586
Palabra: hours Frec: 1 LogProb: -8.88586
Palabra: housewares Frec: 1 LogProb: -8.88586
Palabra: huge Frec: 1 LogProb: -8.88586
Palabra: huhtamaki Frec: 1 LogProb: -8.88586
Palabra: hungary Frec: 1 LogProb: -8.88586
Palabra: hutchison Frec: 1 LogProb: -8.88586
Palabra: hydraulics Frec: 1 LogProb: -8.88586
Palabra: hyundai Frec: 1 LogProb: -8.88586
Palabra: ibm Frec: 1 LogProb: -8.88586
Palabra: ict Frec: 1 LogProb: -8.88586
Palabra: idea Frec: 1 LogProb: -8.88586
Palabra: igen Frec: 1 LogProb: -8.88586
Palabra: ih Frec: 1 LogProb: -8.88586
Palabra: ii Frec: 1 LogProb: -8.88586
Palabra: ilkka Frec: 1 LogProb: -8.88586
Palabra: ilyin Frec: 1 LogProb: -8.88586
Palabra: immediate Frec: 1 LogProb: -8.88586
Palabra: immersive Frec: 1 LogProb: -8.88586
Palabra: impact Frec: 4 LogProb: -7.96957
Palabra: implement Frec: 1 LogProb: -8.88586
Palabra: implementation Frec: 1 LogProb: -8.88586
Palabra: implemented Frec: 1 LogProb: -8.88586
Palabra: implementing Frec: 2 LogProb: -8.48039
Palabra: important Frec: 1 LogProb: -8.88586
Palabra: improve Frec: 8 LogProb: -7.38178
Palabra: improved Frec: 13 LogProb: -6.93995
Palabra: improvement Frec: 7 LogProb: -7.49956
Palabra: improves Frec: 1 LogProb: -8.88586
Palabra: improving Frec: 1 LogProb: -8.88586
Palabra: inc Frec: 3 LogProb: -8.19271
Palabra: incap Frec: 2 LogProb: -8.48039
Palabra: incentive Frec: 1 LogProb: -8.88586
Palabra: include Frec: 1 LogProb: -8.88586
Palabra: included Frec: 1 LogProb: -8.88586
Palabra: including Frec: 5 LogProb: -7.78724
Palabra: inclusion Frec: 1 LogProb: -8.88586
Palabra: inclusive Frec: 2 LogProb: -8.48039
Palabra: income Frec: 12 LogProb: -7.01405
Palabra: increase Frec: 34 LogProb: -6.02366
Palabra: increased Frec: 50 LogProb: -5.64718
Palabra: increases Frec: 1 LogProb: -8.88586
Palabra: increasing Frec: 3 LogProb: -8.19271
Palabra: indebtedness Frec: 1 LogProb: -8.88586
Palabra: index Frec: 3 LogProb: -8.19271
Palabra: india Frec: 3 LogProb: -8.19271
Palabra: indian Frec: 3 LogProb: -8.19271
Palabra: indicators Frec: 1 LogProb: -8.88586
Palabra: individual Frec: 1 LogProb: -8.88586
Palabra: industri Frec: 1 LogProb: -8.88586
Palabra: industrial Frec: 1 LogProb: -8.88586
Palabra: industrialisation Frec: 1 LogProb: -8.88586
Palabra: industries Frec: 3 LogProb: -8.19271
Palabra: industry Frec: 9 LogProb: -7.27642
Palabra: industryleading Frec: 1 LogProb: -8.88586
Palabra: ineta Frec: 1 LogProb: -8.88586
Palabra: information Frec: 1 LogProb: -8.88586
Palabra: infrastructure Frec: 2 LogProb: -8.48039
Palabra: ingerois Frec: 1 LogProb: -8.88586
Palabra: initiated Frec: 1 LogProb: -8.88586
Palabra: inked Frec: 1 LogProb: -8.88586
Palabra: inkinen Frec: 1 LogProb: -8.88586
Palabra: innovative Frec: 1 LogProb: -8.88586
Palabra: innovest Frec: 1 LogProb: -8.88586
Palabra: install Frec: 3 LogProb: -8.19271
Palabra: installation Frec: 2 LogProb: -8.48039
Palabra: installed Frec: 1 LogProb: -8.88586
Palabra: institution Frec: 1 LogProb: -8.88586
Palabra: institutions Frec: 1 LogProb: -8.88586
Palabra: insurance Frec: 9 LogProb: -7.27642
Palabra: insurer Frec: 1 LogProb: -8.88586
Palabra: intake Frec: 1 LogProb: -8.88586
Palabra: integrated Frec: 1 LogProb: -8.88586
Palabra: integration Frec: 1 LogProb: -8.88586
Palabra: intel Frec: 3 LogProb: -8.19271
Palabra: intended Frec: 1 LogProb: -8.88586
Palabra: interactive Frec: 1 LogProb: -8.88586
Palabra: interest Frec: 4 LogProb: -7.96957
Palabra: interested Frec: 1 LogProb: -8.88586
Palabra: interesting Frec: 1 LogProb: -8.88586
Palabra: interim Frec: 1 LogProb: -8.88586
Palabra: international Frec: 3 LogProb: -8.19271
Palabra: interoperability Frec: 1 LogProb: -8.88586
Palabra: introducing Frec: 1 LogProb: -8.88586
Palabra: invest Frec: 1 LogProb: -8.88586
Palabra: invested Frec: 2 LogProb: -8.48039
Palabra: investment Frec: 5 LogProb: -7.78724
Palabra: investments Frec: 4 LogProb: -7.96957
Palabra: investors Frec: 2 LogProb: -8.48039
Palabra: invoice Frec: 1 LogProb: -8.88586
Palabra: involves Frec: 1 LogProb: -8.88586
Palabra: ipv Frec: 1 LogProb: -8.88586
Palabra: ireland Frec: 1 LogProb: -8.88586
Palabra: ise Frec: 1 LogProb: -8.88586
Palabra: iso Frec: 1 LogProb: -8.88586
Palabra: isps Frec: 1 LogProb: -8.88586
Palabra: issued Frec: 2 LogProb: -8.48039
Palabra: items Frec: 7 LogProb: -7.49956
Palabra: itself Frec: 1 LogProb: -8.88586
Palabra: jan Frec: 2 LogProb: -8.48039
Palabra: january Frec: 8 LogProb: -7.38178
Palabra: januaryjune Frec: 3 LogProb: -8.19271
Palabra: januarymay Frec: 1 LogProb: -8.88586
Palabra: januaryseptember Frec: 7 LogProb: -7.49956
Palabra: japan Frec: 2 LogProb: -8.48039
Palabra: japanese Frec: 2 LogProb: -8.48039
Palabra: jarmo Frec: 1 LogProb: -8.88586
Palabra: jaroszowka Frec: 1 LogProb: -8.88586
Palabra: java Frec: 1 LogProb: -8.88586
Palabra: john Frec: 1 LogProb: -8.88586
Palabra: joint Frec: 1 LogProb: -8.88586
Palabra: jones Frec: 1 LogProb: -8.88586
Palabra: jordan Frec: 2 LogProb: -8.48039
Palabra: jrvinen Frec: 1 LogProb: -8.88586
Palabra: jrvisuomen Frec: 1 LogProb: -8.88586
Palabra: jsco Frec: 1 LogProb: -8.88586
Palabra: judgement Frec: 1 LogProb: -8.88586
Palabra: juergen Frec: 1 LogProb: -8.88586
Palabra: juha Frec: 4 LogProb: -7.96957
Palabra: juhani Frec: 1 LogProb: -8.88586
Palabra: julia Frec: 1 LogProb: -8.88586
Palabra: july Frec: 5 LogProb: -7.78724
Palabra: julyseptember Frec: 1 LogProb: -8.88586
Palabra: jumped Frec: 8 LogProb: -7.38178
Palabra: june Frec: 3 LogProb: -8.19271
Palabra: jussi Frec: 2 LogProb: -8.48039
Palabra: justdrinks Frec: 1 LogProb: -8.88586
Palabra: justfood Frec: 1 LogProb: -8.88586
Palabra: kai Frec: 1 LogProb: -8.88586
Palabra: kalajoki Frec: 1 LogProb: -8.88586
Palabra: kalmar Frec: 1 LogProb: -8.88586
Palabra: kalnapiliotauro Frec: 2 LogProb: -8.48039
Palabra: kalnapilistauras Frec: 2 LogProb: -8.48039
Palabra: kapiteeli Frec: 1 LogProb: -8.88586
Palabra: karhinen Frec: 1 LogProb: -8.88586
Palabra: kari Frec: 3 LogProb: -8.19271
Palabra: kasak Frec: 1 LogProb: -8.88586
Palabra: kaunas Frec: 1 LogProb: -8.88586
Palabra: kauniskangas Frec: 2 LogProb: -8.48039
Palabra: kauppalehti Frec: 1 LogProb: -8.88586
Palabra: kaupthing Frec: 3 LogProb: -8.19271
Palabra: kaupunkin Frec: 1 LogProb: -8.88586
Palabra: kazakhstan Frec: 2 LogProb: -8.48039
Palabra: kci Frec: 3 LogProb: -8.19271
Palabra: kcrv Frec: 1 LogProb: -8.88586
Palabra: kedia Frec: 1 LogProb: -8.88586
Palabra: kemijoki Frec: 1 LogProb: -8.88586
Palabra: kemira Frec: 4 LogProb: -7.96957
Palabra: kesko Frec: 3 LogProb: -8.19271
Palabra: key Frec: 1 LogProb: -8.88586
Palabra: keyword Frec: 1 LogProb: -8.88586
Palabra: kilometers Frec: 1 LogProb: -8.88586
Palabra: kilometres Frec: 3 LogProb: -8.19271
Palabra: kim Frec: 1 LogProb: -8.88586
Palabra: knight Frec: 1 LogProb: -8.88586
Palabra: knowhow Frec: 2 LogProb: -8.48039
Palabra: knowledge Frec: 1 LogProb: -8.88586
Palabra: known Frec: 2 LogProb: -8.48039
Palabra: kone Frec: 3 LogProb: -8.19271
Palabra: konecranes Frec: 7 LogProb: -7.49956
Palabra: konglisted Frec: 1 LogProb: -8.88586
Palabra: kopijyva Frec: 1 LogProb: -8.88586
Palabra: kotka Frec: 1 LogProb: -8.88586
Palabra: koulutuskuntayhtyma Frec: 1 LogProb: -8.88586
Palabra: kraftliner Frec: 1 LogProb: -8.88586
Palabra: kroner Frec: 1 LogProb: -8.88586
Palabra: kyronsalmi Frec: 1 LogProb: -8.88586
Palabra: ladle Frec: 2 LogProb: -8.48039
Palabra: laitinen Frec: 1 LogProb: -8.88586
Palabra: lake Frec: 1 LogProb: -8.88586
Palabra: land Frec: 1 LogProb: -8.88586
Palabra: lang Frec: 1 LogProb: -8.88586
Palabra: large Frec: 5 LogProb: -7.78724
Palabra: larger Frec: 1 LogProb: -8.88586
Palabra: largest Frec: 11 LogProb: -7.0941
Palabra: larox Frec: 1 LogProb: -8.88586
Palabra: lasse Frec: 1 LogProb: -8.88586
Palabra: lassila Frec: 1 LogProb: -8.88586
Palabra: last Frec: 21 LogProb: -6.48796
Palabra: late Frec: 3 LogProb: -8.19271
Palabra: latest Frec: 3 LogProb: -8.19271
Palabra: latin Frec: 3 LogProb: -8.19271
Palabra: latvia Frec: 2 LogProb: -8.48039
