Número de documentos (noticias) del corpus: 1264
Número de palabras del corpus: 14519
Palabra: distinct Frec: 1 LogProb: -9.20739
Palabra: distinctive Frec: 1 LogProb: -9.20739
Palabra: distinctly Frec: 1 LogProb: -9.20739
Palabra: distribute Frec: 1 LogProb: -9.20739
Palabra: distributed Frec: 2 LogProb: -8.80192
Palabra: distributes Frec: 1 LogProb: -9.20739
Palabra: distribution Frec: 16 LogProb: -7.06732
Palabra: distributions Frec: 1 LogProb: -9.20739
Palabra: distributor Frec: 2 LogProb: -8.80192
Palabra: district Frec: 2 LogProb: -8.80192
Palabra: diversify Frec: 1 LogProb: -9.20739
Palabra: divested Frec: 5 LogProb: -8.10877
Palabra: divestment Frec: 4 LogProb: -8.2911
Palabra: divests Frec: 1 LogProb: -9.20739
Palabra: divide Frec: 1 LogProb: -9.20739
Palabra: divided Frec: 4 LogProb: -8.2911
Palabra: dividend Frec: 10 LogProb: -7.50264
Palabra: dividends Frec: 3 LogProb: -8.51424
Palabra: division Frec: 14 LogProb: -7.19248
Palabra: divisions Frec: 1 LogProb: -9.20739
Palabra: dna Frec: 1 LogProb: -9.20739
Palabra: dnb Frec: 1 LogProb: -9.20739
Palabra: document Frec: 1 LogProb: -9.20739
Palabra: documentation Frec: 2 LogProb: -8.80192
Palabra: documents Frec: 1 LogProb: -9.20739
Palabra: doing Frec: 1 LogProb: -9.20739
Palabra: dokumentori Frec: 1 LogProb: -9.20739
Palabra: dollar Frec: 1 LogProb: -9.20739
Palabra: dollars Frec: 1 LogProb: -9.20739
Palabra: domestic Frec: 4 LogProb: -8.2911
Palabra: domestically Frec: 1 LogProb: -9.20739
Palabra: donations Frec: 1 LogProb: -9.20739
Palabra: done Frec: 2 LogProb: -8.80192
Palabra: dongguan Frec: 2 LogProb: -8.80192
Palabra: doobie Frec: 1 LogProb: -9.20739
Palabra: door Frec: 1 LogProb: -9.20739
Palabra: dopplr Frec: 3 LogProb: -8.51424
Palabra: doring Frec: 1 LogProb: -9.20739
Palabra: doses Frec: 1 LogProb: -9.20739
Palabra: dosing Frec: 1 LogProb: -9.20739
Palabra: down Frec: 3 LogProb: -8.51424
Palabra: downloadable Frec: 1 LogProb: -9.20739
Palabra: downstream Frec: 1 LogProb: -9.20739
Palabra: downtown Frec: 2 LogProb: -8.80192
Palabra: drafted Frec: 1 LogProb: -9.20739
Palabra: dragonfly Frec: 1 LogProb: -9.20739
Palabra: drainage Frec: 1 LogProb: -9.20739
Palabra: dramatic Frec: 1 LogProb: -9.20739
Palabra: dress Frec: 1 LogProb: -9.20739
Palabra: drink Frec: 2 LogProb: -8.80192
Palabra: drive Frec: 3 LogProb: -8.51424
Palabra: drives Frec: 1 LogProb: -9.20739
Palabra: driving Frec: 1 LogProb: -9.20739
Palabra: drugs Frec: 1 LogProb: -9.20739
Palabra: dry Frec: 1 LogProb: -9.20739
Palabra: drying Frec: 2 LogProb: -8.80192
Palabra: du Frec: 1 LogProb: -9.20739
Palabra: due Frec: 6 LogProb: -7.95462
Palabra: dulai Frec: 1 LogProb: -9.20739
Palabra: duration Frec: 1 LogProb: -9.20739
Palabra: during Frec: 15 LogProb: -7.12794
Palabra: dutch Frec: 4 LogProb: -8.2911
Palabra: duties Frec: 1 LogProb: -9.20739
Palabra: dyed Frec: 1 LogProb: -9.20739
Palabra: dyes Frec: 1 LogProb: -9.20739
Palabra: e Frec: 12 LogProb: -7.33558
Palabra: ea Frec: 1 LogProb: -9.20739
Palabra: each Frec: 9 LogProb: -7.59795
Palabra: eads Frec: 1 LogProb: -9.20739
Palabra: eagle Frec: 1 LogProb: -9.20739
Palabra: earlier Frec: 7 LogProb: -7.82109
Palabra: early Frec: 6 LogProb: -7.95462
Palabra: earned Frec: 1 LogProb: -9.20739
Palabra: earning Frec: 1 LogProb: -9.20739
Palabra: earnings Frec: 1 LogProb: -9.20739
Palabra: easier Frec: 1 LogProb: -9.20739
Palabra: east Frec: 3 LogProb: -8.51424
Palabra: easter Frec: 1 LogProb: -9.20739
Palabra: eastern Frec: 5 LogProb: -8.10877
Palabra: eat Frec: 1 LogProb: -9.20739
Palabra: eaton Frec: 2 LogProb: -8.80192
Palabra: eb Frec: 1 LogProb: -9.20739
Palabra: ebitda Frec: 2 LogProb: -8.80192
Palabra: ebrd Frec: 3 LogProb: -8.51424
Palabra: ecb Frec: 1 LogProb: -9.20739
Palabra: ecoefficient Frec: 1 LogProb: -9.20739
Palabra: ecommerce Frec: 1 LogProb: -9.20739
Palabra: economic Frec: 3 LogProb: -8.51424
Palabra: edgar Frec: 1 LogProb: -9.20739
Palabra: edging Frec: 2 LogProb: -8.80192
Palabra: edible Frec: 1 LogProb: -9.20739
Palabra: editorinchief Frec: 1 LogProb: -9.20739
Palabra: editorsinchief Frec: 1 LogProb: -9.20739
Palabra: edmonds Frec: 1 LogProb: -9.20739
Palabra: eei Frec: 1 LogProb: -9.20739
Palabra: eek Frec: 1 LogProb: -9.20739
Palabra: eero Frec: 4 LogProb: -8.2911
Palabra: eet Frec: 4 LogProb: -8.2911
Palabra: effect Frec: 6 LogProb: -7.95462
Palabra: effected Frec: 1 LogProb: -9.20739
Palabra: effective Frec: 4 LogProb: -8.2911
Palabra: efficient Frec: 1 LogProb: -9.20739
Palabra: effluent Frec: 1 LogProb: -9.20739
Palabra: efi Frec: 2 LogProb: -8.80192
Palabra: efore Frec: 1 LogProb: -9.20739
Palabra: egeszsegbolt Frec: 1 LogProb: -9.20739
Palabra: eggs Frec: 1 LogProb: -9.20739
Palabra: eigener Frec: 1 LogProb: -9.20739
Palabra: eight Frec: 3 LogProb: -8.51424
Palabra: eighteen Frec: 1 LogProb: -9.20739
Palabra: eila Frec: 2 LogProb: -8.80192
Palabra: einvoice Frec: 1 LogProb: -9.20739
Palabra: einvoices Frec: 1 LogProb: -9.20739
Palabra: elcoteq Frec: 7 LogProb: -7.82109
Palabra: elect Frec: 1 LogProb: -9.20739
Palabra: elected Frec: 4 LogProb: -8.2911
Palabra: elections Frec: 1 LogProb: -9.20739
Palabra: electrical Frec: 2 LogProb: -8.80192
Palabra: electricity Frec: 5 LogProb: -8.10877
Palabra: electrification Frec: 2 LogProb: -8.80192
Palabra: electronic Frec: 8 LogProb: -7.70331
Palabra: electronics Frec: 14 LogProb: -7.19248
Palabra: elektrobit Frec: 1 LogProb: -9.20739
Palabra: element Frec: 1 LogProb: -9.20739
Palabra: elements Frec: 1 LogProb: -9.20739
Palabra: eletric Frec: 1 LogProb: -9.20739
Palabra: elevators Frec: 1 LogProb: -9.20739
Palabra: eleven Frec: 1 LogProb: -9.20739
Palabra: eligible Frec: 1 LogProb: -9.20739
Palabra: elisa Frec: 6 LogProb: -7.95462
Palabra: eliv Frec: 1 LogProb: -9.20739
Palabra: ell Frec: 1 LogProb: -9.20739
Palabra: elsewhere Frec: 1 LogProb: -9.20739
Palabra: email Frec: 4 LogProb: -8.2911
Palabra: emailed Frec: 1 LogProb: -9.20739
Palabra: emails Frec: 3 LogProb: -8.51424
Palabra: emergency Frec: 1 LogProb: -9.20739
Palabra: emerging Frec: 1 LogProb: -9.20739
Palabra: emissions Frec: 2 LogProb: -8.80192
Palabra: emphasises Frec: 1 LogProb: -9.20739
Palabra: employed Frec: 1 LogProb: -9.20739
Palabra: employee Frec: 2 LogProb: -8.80192
Palabra: employees Frec: 21 LogProb: -6.80949
Palabra: employer Frec: 1 LogProb: -9.20739
Palabra: employing Frec: 2 LogProb: -8.80192
Palabra: employment Frec: 2 LogProb: -8.80192
Palabra: employs Frec: 13 LogProb: -7.26148
Palabra: empty Frec: 1 LogProb: -9.20739
Palabra: ems Frec: 1 LogProb: -9.20739
Palabra: en Frec: 1 LogProb: -9.20739
Palabra: enable Frec: 1 LogProb: -9.20739
Palabra: enables Frec: 7 LogProb: -7.82109
Palabra: enabling Frec: 1 LogProb: -9.20739
Palabra: enclosed Frec: 2 LogProb: -8.80192
Palabra: encompassing Frec: 1 LogProb: -9.20739
Palabra: end Frec: 22 LogProb: -6.76504
Palabra: ended Frec: 1 LogProb: -9.20739
Palabra: ending Frec: 3 LogProb: -8.51424
Palabra: endowment Frec: 1 LogProb: -9.20739
Palabra: ends Frec: 1 LogProb: -9.20739
Palabra: endtoend Frec: 2 LogProb: -8.80192
Palabra: enduses Frec: 1 LogProb: -9.20739
Palabra: endustri Frec: 1 LogProb: -9.20739
Palabra: energy Frec: 14 LogProb: -7.19248
Palabra: enexis Frec: 1 LogProb: -9.20739
Palabra: engaged Frec: 4 LogProb: -8.2911
Palabra: engineered Frec: 1 LogProb: -9.20739
Palabra: engineering Frec: 10 LogProb: -7.50264
Palabra: engineers Frec: 2 LogProb: -8.80192
Palabra: engines Frec: 2 LogProb: -8.80192
Palabra: english Frec: 2 LogProb: -8.80192
Palabra: enhance Frec: 2 LogProb: -8.80192
Palabra: enhanced Frec: 1 LogProb: -9.20739
Palabra: enough Frec: 2 LogProb: -8.80192
Palabra: enp Frec: 1 LogProb: -9.20739
Palabra: enskilda Frec: 1 LogProb: -9.20739
Palabra: enso Frec: 5 LogProb: -8.10877
Palabra: ensure Frec: 2 LogProb: -8.80192
Palabra: enter Frec: 1 LogProb: -9.20739
Palabra: entered Frec: 1 LogProb: -9.20739
Palabra: enterprise Frec: 4 LogProb: -8.2911
Palabra: enters Frec: 1 LogProb: -9.20739
Palabra: entertainment Frec: 2 LogProb: -8.80192
Palabra: entice Frec: 1 LogProb: -9.20739
Palabra: entire Frec: 6 LogProb: -7.95462
Palabra: entirety Frec: 2 LogProb: -8.80192
Palabra: entitlement Frec: 1 LogProb: -9.20739
Palabra: entitles Frec: 1 LogProb: -9.20739
Palabra: entity Frec: 1 LogProb: -9.20739
Palabra: entreprenad Frec: 1 LogProb: -9.20739
Palabra: environment Frec: 4 LogProb: -8.2911
Palabra: environmental Frec: 5 LogProb: -8.10877
Palabra: environments Frec: 2 LogProb: -8.80192
Palabra: eoss Frec: 1 LogProb: -9.20739
Palabra: eou Frec: 1 LogProb: -9.20739
Palabra: epa Frec: 1 LogProb: -9.20739
Palabra: epi Frec: 1 LogProb: -9.20739
Palabra: eq Frec: 1 LogProb: -9.20739
Palabra: eqt Frec: 1 LogProb: -9.20739
Palabra: equal Frec: 1 LogProb: -9.20739
Palabra: equalweight Frec: 1 LogProb: -9.20739
Palabra: equipment Frec: 24 LogProb: -6.68166
Palabra: equipped Frec: 5 LogProb: -8.10877
Palabra: equities Frec: 1 LogProb: -9.20739
Palabra: equity Frec: 7 LogProb: -7.82109
Palabra: ercs Frec: 1 LogProb: -9.20739
Palabra: ergo Frec: 1 LogProb: -9.20739
Palabra: ergonomic Frec: 1 LogProb: -9.20739
Palabra: erhlt Frec: 1 LogProb: -9.20739
Palabra: ericsson Frec: 1 LogProb: -9.20739
Palabra: eriksson Frec: 1 LogProb: -9.20739
Palabra: erkki Frec: 2 LogProb: -8.80192
Palabra: eronen Frec: 1 LogProb: -9.20739
Palabra: ervi Frec: 1 LogProb: -9.20739
Palabra: especially Frec: 2 LogProb: -8.80192
Palabra: espoo Frec: 8 LogProb: -7.70331
Palabra: essent Frec: 1 LogProb: -9.20739
Palabra: establish Frec: 5 LogProb: -8.10877
Palabra: established Frec: 6 LogProb: -7.95462
Palabra: establishes Frec: 2 LogProb: -8.80192
Palabra: establishment Frec: 1 LogProb: -9.20739
Palabra: estate Frec: 11 LogProb: -7.41563
Palabra: estimate Frec: 1 LogProb: -9.20739
Palabra: estimated Frec: 14 LogProb: -7.19248
Palabra: estimates Frec: 2 LogProb: -8.80192
Palabra: estimation Frec: 1 LogProb: -9.20739
Palabra: estonia Frec: 9 LogProb: -7.59795
Palabra: estonianowned Frec: 1 LogProb: -9.20739
Palabra: etera Frec: 1 LogProb: -9.20739
Palabra: ethanol Frec: 3 LogProb: -8.51424
Palabra: ethernet Frec: 3 LogProb: -8.51424
Palabra: etteplan Frec: 1 LogProb: -9.20739
Palabra: etth Frec: 1 LogProb: -9.20739
Palabra: eu Frec: 3 LogProb: -8.51424
Palabra: eua Frec: 1 LogProb: -9.20739
Palabra: eur Frec: 132 LogProb: -5.01018
Palabra: euribor Frec: 1 LogProb: -9.20739
Palabra: eurm Frec: 19 LogProb: -6.9048
Palabra: euro Frec: 28 LogProb: -6.53324
Palabra: euronext Frec: 1 LogProb: -9.20739
Palabra: europe Frec: 10 LogProb: -7.50264
Palabra: european Frec: 6 LogProb: -7.95462
Palabra: europeanwide Frec: 1 LogProb: -9.20739
Palabra: euros Frec: 16 LogProb: -7.06732
Palabra: ev Frec: 2 LogProb: -8.80192
Palabra: evaluated Frec: 1 LogProb: -9.20739
Palabra: even Frec: 1 LogProb: -9.20739
Palabra: evening Frec: 2 LogProb: -8.80192
Palabra: event Frec: 4 LogProb: -8.2911
Palabra: events Frec: 2 LogProb: -8.80192
Palabra: everyday Frec: 1 LogProb: -9.20739
Palabra: everywhere Frec: 1 LogProb: -9.20739
Palabra: evidentiary Frec: 1 LogProb: -9.20739
Palabra: evil Frec: 1 LogProb: -9.20739
Palabra: evli Frec: 1 LogProb: -9.20739
Palabra: evraz Frec: 2 LogProb: -8.80192
Palabra: exactly Frec: 1 LogProb: -9.20739
Palabra: examines Frec: 1 LogProb: -9.20739
Palabra: examining Frec: 1 LogProb: -9.20739
Palabra: exceed Frec: 1 LogProb: -9.20739
Palabra: excellent Frec: 1 LogProb: -9.20739
Palabra: excess Frec: 1 LogProb: -9.20739
Palabra: exchange Frec: 23 LogProb: -6.72248
Palabra: exchanges Frec: 1 LogProb: -9.20739
Palabra: excluding Frec: 3 LogProb: -8.51424
Palabra: executed Frec: 2 LogProb: -8.80192
Palabra: executive Frec: 6 LogProb: -7.95462
Palabra: executives Frec: 1 LogProb: -9.20739
Palabra: exel Frec: 4 LogProb: -8.2911
Palabra: exempted Frec: 1 LogProb: -9.20739
Palabra: exercise Frec: 2 LogProb: -8.80192
Palabra: exercising Frec: 2 LogProb: -8.80192
Palabra: exhibition Frec: 2 LogProb: -8.80192
Palabra: existing Frec: 8 LogProb: -7.70331
Palabra: exit Frec: 1 LogProb: -9.20739
Palabra: expand Frec: 1 LogProb: -9.20739
Palabra: expandable Frec: 1 LogProb: -9.20739
Palabra: expanded Frec: 3 LogProb: -8.51424
Palabra: expansion Frec: 4 LogProb: -8.2911
Palabra: expected Frec: 16 LogProb: -7.06732
Palabra: expects Frec: 12 LogProb: -7.33558
Palabra: expenditure Frec: 1 LogProb: -9.20739
Palabra: expenditures Frec: 1 LogProb: -9.20739
Palabra: expenses Frec: 3 LogProb: -8.51424
Palabra: expensive Frec: 1 LogProb: -9.20739
Palabra: experience Frec: 6 LogProb: -7.95462
Palabra: experiences Frec: 1 LogProb: -9.20739
Palabra: expert Frec: 2 LogProb: -8.80192
Palabra: expertise Frec: 3 LogProb: -8.51424
Palabra: experts Frec: 3 LogProb: -8.51424
Palabra: expire Frec: 2 LogProb: -8.80192
Palabra: expires Frec: 1 LogProb: -9.20739
Palabra: explained Frec: 1 LogProb: -9.20739
Palabra: explains Frec: 1 LogProb: -9.20739
Palabra: exploitation Frec: 1 LogProb: -9.20739
Palabra: exploration Frec: 1 LogProb: -9.20739
Palabra: explore Frec: 1 LogProb: -9.20739
Palabra: exploring Frec: 1 LogProb: -9.20739
Palabra: expo Frec: 2 LogProb: -8.80192
Palabra: export Frec: 5 LogProb: -8.10877
Palabra: exported Frec: 3 LogProb: -8.51424
Palabra: exporters Frec: 1 LogProb: -9.20739
Palabra: exports Frec: 4 LogProb: -8.2911
Palabra: exposure Frec: 1 LogProb: -9.20739
Palabra: expressly Frec: 1 LogProb: -9.20739
Palabra: extend Frec: 1 LogProb: -9.20739
Palabra: extending Frec: 1 LogProb: -9.20739
Palabra: extension Frec: 2 LogProb: -8.80192
Palabra: extensive Frec: 3 LogProb: -8.51424
Palabra: extract Frec: 1 LogProb: -9.20739
Palabra: extraction Frec: 1 LogProb: -9.20739
Palabra: extraordinary Frec: 2 LogProb: -8.80192
Palabra: eyes Frec: 1 LogProb: -9.20739
Palabra: f Frec: 2 LogProb: -8.80192
Palabra: fabrication Frec: 1 LogProb: -9.20739
Palabra: fabrics Frec: 1 LogProb: -9.20739
Palabra: face Frec: 2 LogProb: -8.80192
Palabra: facilities Frec: 8 LogProb: -7.70331
Palabra: facility Frec: 12 LogProb: -7.33558
Palabra: fact Frec: 2 LogProb: -8.80192
Palabra: factors Frec: 1 LogProb: -9.20739
Palabra: factory Frec: 2 LogProb: -8.80192
Palabra: fair Frec: 7 LogProb: -7.82109
Palabra: falls Frec: 1 LogProb: -9.20739
Palabra: family Frec: 2 LogProb: -8.80192
Palabra: far Frec: 1 LogProb: -9.20739
Palabra: farm Frec: 4 LogProb: -8.2911
Palabra: farmer Frec: 1 LogProb: -9.20739
Palabra: farms Frec: 2 LogProb: -8.80192
Palabra: fat Frec: 1 LogProb: -9.20739
Palabra: fats Frec: 1 LogProb: -9.20739
Palabra: favorable Frec: 1 LogProb: -9.20739
Palabra: fcc Frec: 1 LogProb: -9.20739
Palabra: feasibility Frec: 2 LogProb: -8.80192
Palabra: feasible Frec: 1 LogProb: -9.20739
Palabra: features Frec: 1 LogProb: -9.20739
Palabra: featuring Frec: 3 LogProb: -8.51424
Palabra: february Frec: 9 LogProb: -7.59795
Palabra: federal Frec: 1 LogProb: -9.20739
Palabra: federation Frec: 1 LogProb: -9.20739
Palabra: feeders Frec: 1 LogProb: -9.20739
Palabra: felt Frec: 1 LogProb: -9.20739
Palabra: fencing Frec: 1 LogProb: -9.20739
Palabra: ferrochrome Frec: 1 LogProb: -9.20739
Palabra: ferry Frec: 2 LogProb: -8.80192
Palabra: few Frec: 4 LogProb: -8.2911
Palabra: fiber Frec: 1 LogProb: -9.20739
Palabra: fibrebased Frec: 1 LogProb: -9.20739
Palabra: fibrecoaxial Frec: 1 LogProb: -9.20739
Palabra: field Frec: 4 LogProb: -8.2911
Palabra: fields Frec: 2 LogProb: -8.80192
Palabra: figure Frec: 3 LogProb: -8.51424
Palabra: file Frec: 2 LogProb: -8.80192
Palabra: filed Frec: 3 LogProb: -8.51424
Palabra: files Frec: 1 LogProb: -9.20739
Palabra: filive Frec: 1 LogProb: -9.20739
Palabra: filling Frec: 1 LogProb: -9.20739
Palabra: filmiteollisuus Frec: 1 LogProb: -9.20739
Palabra: filter Frec: 3 LogProb: -8.51424
Palabra: filters Frec: 3 LogProb: -8.51424
Palabra: final Frec: 5 LogProb: -8.10877
Palabra: finale Frec: 1 LogProb: -9.20739
Palabra: finalized Frec: 2 LogProb: -8.80192
Palabra: finance Frec: 3 LogProb: -8.51424
Palabra: financed Frec: 3 LogProb: -8.51424
Palabra: finances Frec: 2 LogProb: -8.80192
Palabra: financial Frec: 42 LogProb: -6.13933
Palabra: financially Frec: 1 LogProb: -9.20739
Palabra: financialwire Frec: 2 LogProb: -8.80192
Palabra: financing Frec: 2 LogProb: -8.80192
Palabra: financings Frec: 1 LogProb: -9.20739
Palabra: find Frec: 2 LogProb: -8.80192
Palabra: findings Frec: 1 LogProb: -9.20739
Palabra: fine Frec: 4 LogProb: -8.2911
Palabra: finieris Frec: 1 LogProb: -9.20739
Palabra: finish Frec: 1 LogProb: -9.20739
Palabra: finished Frec: 1 LogProb: -9.20739
Palabra: finishing Frec: 1 LogProb: -9.20739
Palabra: finland Frec: 89 LogProb: -5.40072
Palabra: finlandbased Frec: 2 LogProb: -8.80192
Palabra: finnair Frec: 3 LogProb: -8.51424
Palabra: finnegans Frec: 1 LogProb: -9.20739
Palabra: finnfund Frec: 1 LogProb: -9.20739
Palabra: finnish Frec: 69 LogProb: -5.65204
Palabra: finnishrussian Frec: 1 LogProb: -9.20739
Palabra: finnishswedish Frec: 1 LogProb: -9.20739
Palabra: fired Frec: 1 LogProb: -9.20739
Palabra: fireplaces Frec: 1 LogProb: -9.20739
Palabra: firm Frec: 11 LogProb: -7.41563
Palabra: firms Frec: 1 LogProb: -9.20739
Palabra: first Frec: 32 LogProb: -6.40403
Palabra: firstalert Frec: 1 LogProb: -9.20739
Palabra: fiscal Frec: 3 LogProb: -8.51424
Palabra: fischer Frec: 1 LogProb: -9.20739
Palabra: fish Frec: 4 LogProb: -8.2911
Palabra: fishing Frec: 4 LogProb: -8.2911
Palabra: fiskars Frec: 8 LogProb: -7.70331
Palabra: fit Frec: 2 LogProb: -8.80192
Palabra: fitness Frec: 1 LogProb: -9.20739
Palabra: five Frec: 8 LogProb: -7.70331
Palabra: fivestorey Frec: 1 LogProb: -9.20739
Palabra: fiveyear Frec: 1 LogProb: -9.20739
Palabra: fixed Frec: 12 LogProb: -7.33558
Palabra: fki Frec: 1 LogProb: -9.20739
Palabra: fl Frec: 2 LogProb: -8.80192
Palabra: flagship Frec: 1 LogProb: -9.20739
Palabra: flange Frec: 1 LogProb: -9.20739
Palabra: flat Frec: 1 LogProb: -9.20739
Palabra: fleet Frec: 2 LogProb: -8.80192
Palabra: flexi Frec: 1 LogProb: -9.20739
Palabra: flexible Frec: 1 LogProb: -9.20739
Palabra: flies Frec: 1 LogProb: -9.20739
Palabra: flight Frec: 1 LogProb: -9.20739
Palabra: flights Frec: 1 LogProb: -9.20739
Palabra: float Frec: 2 LogProb: -8.80192
Palabra: floor Frec: 2 LogProb: -8.80192
Palabra: floorball Frec: 1 LogProb: -9.20739
Palabra: flooring Frec: 1 LogProb: -9.20739
Palabra: floorings Frec: 1 LogProb: -9.20739
Palabra: florida Frec: 1 LogProb: -9.20739
Palabra: flow Frec: 3 LogProb: -8.51424
Palabra: fluid Frec: 1 LogProb: -9.20739
Palabra: focus Frec: 5 LogProb: -8.10877
Palabra: focuses Frec: 2 LogProb: -8.80192
Palabra: focusing Frec: 3 LogProb: -8.51424
Palabra: follow Frec: 2 LogProb: -8.80192
Palabra: followed Frec: 4 LogProb: -8.2911
Palabra: following Frec: 16 LogProb: -7.06732
Palabra: followon Frec: 1 LogProb: -9.20739
Palabra: follows Frec: 3 LogProb: -8.51424
Palabra: follum Frec: 1 LogProb: -9.20739
Palabra: food Frec: 8 LogProb: -7.70331
Palabra: foods Frec: 3 LogProb: -8.51424
Palabra: foodservice Frec: 1 LogProb: -9.20739
Palabra: footwear Frec: 1 LogProb: -9.20739
Palabra: force Frec: 3 LogProb: -8.51424
Palabra: forecast Frec: 1 LogProb: -9.20739
Palabra: forecasts Frec: 3 LogProb: -8.51424
Palabra: foreign Frec: 5 LogProb: -8.10877
Palabra: forest Frec: 5 LogProb: -8.10877
Palabra: forestry Frec: 2 LogProb: -8.80192
Palabra: forests Frec: 1 LogProb: -9.20739
Palabra: forever Frec: 1 LogProb: -9.20739
Palabra: forging Frec: 1 LogProb: -9.20739
Palabra: fork Frec: 1 LogProb: -9.20739
Palabra: form Frec: 6 LogProb: -7.95462
Palabra: format Frec: 6 LogProb: -7.95462
Palabra: formed Frec: 2 LogProb: -8.80192
Palabra: former Frec: 3 LogProb: -8.51424
Palabra: formerly Frec: 1 LogProb: -9.20739
Palabra: forming Frec: 1 LogProb: -9.20739
Palabra: formwork Frec: 1 LogProb: -9.20739
Palabra: forssa Frec: 2 LogProb: -8.80192
Palabra: forssan Frec: 1 LogProb: -9.20739
Palabra: fortum Frec: 6 LogProb: -7.95462
Palabra: forward Frec: 3 LogProb: -8.51424
Palabra: forwarded Frec: 1 LogProb: -9.20739
Palabra: forwarders Frec: 1 LogProb: -9.20739
Palabra: forwards Frec: 1 LogProb: -9.20739
Palabra: found Frec: 1 LogProb: -9.20739
Palabra: foundations Frec: 1 LogProb: -9.20739
Palabra: founded Frec: 3 LogProb: -8.51424
Palabra: founder Frec: 1 LogProb: -9.20739
Palabra: foundries Frec: 1 LogProb: -9.20739
Palabra: four Frec: 11 LogProb: -7.41563
Palabra: fourth Frec: 5 LogProb: -8.10877
Palabra: fourthlargest Frec: 1 LogProb: -9.20739
Palabra: frame Frec: 1 LogProb: -9.20739
Palabra: framework Frec: 1 LogProb: -9.20739
Palabra: framing Frec: 1 LogProb: -9.20739
Palabra: france Frec: 10 LogProb: -7.50264
Palabra: franchise Frec: 1 LogProb: -9.20739
Palabra: francisco Frec: 1 LogProb: -9.20739
Palabra: fredrik Frec: 1 LogProb: -9.20739
Palabra: free Frec: 5 LogProb: -8.10877
Palabra: freight Frec: 1 LogProb: -9.20739
Palabra: freighters Frec: 1 LogProb: -9.20739
Palabra: french Frec: 2 LogProb: -8.80192
Palabra: frenzy Frec: 1 LogProb: -9.20739
Palabra: frequency Frec: 2 LogProb: -8.80192
Palabra: fresh Frec: 2 LogProb: -8.80192
Palabra: friday Frec: 8 LogProb: -7.70331
Palabra: fridays Frec: 1 LogProb: -9.20739
Palabra: frn Frec: 1 LogProb: -9.20739
Palabra: frolov Frec: 1 LogProb: -9.20739
Palabra: front Frec: 2 LogProb: -8.80192
Palabra: frost Frec: 1 LogProb: -9.20739
Palabra: frozen Frec: 1 LogProb: -9.20739
Palabra: fsecure Frec: 2 LogProb: -8.80192
Palabra: ft Frec: 2 LogProb: -8.80192
Palabra: ftth Frec: 1 LogProb: -9.20739
Palabra: fuel Frec: 1 LogProb: -9.20739
Palabra: fuels Frec: 4 LogProb: -8.2911
Palabra: fulfil Frec: 1 LogProb: -9.20739
Palabra: fulfilled Frec: 1 LogProb: -9.20739
Palabra: full Frec: 7 LogProb: -7.82109
Palabra: fully Frec: 4 LogProb: -8.2911
Palabra: fullyear Frec: 1 LogProb: -9.20739
Palabra: fullyleased Frec: 1 LogProb: -9.20739
Palabra: fullyowned Frec: 1 LogProb: -9.20739
Palabra: function Frec: 3 LogProb: -8.51424
Palabra: functionality Frec: 2 LogProb: -8.80192
Palabra: functions Frec: 6 LogProb: -7.95462
Palabra: fund Frec: 7 LogProb: -7.82109
Palabra: funds Frec: 8 LogProb: -7.70331
Palabra: furlough Frec: 1 LogProb: -9.20739
Palabra: furnace Frec: 1 LogProb: -9.20739
Palabra: furnaces Frec: 1 LogProb: -9.20739
Palabra: furniture Frec: 4 LogProb: -8.2911
Palabra: further Frec: 13 LogProb: -7.26148
Palabra: furthermore Frec: 2 LogProb: -8.80192
Palabra: future Frec: 6 LogProb: -7.95462
Palabra: g Frec: 2 LogProb: -8.80192
Palabra: galeria Frec: 1 LogProb: -9.20739
Palabra: gallerix Frec: 1 LogProb: -9.20739
Palabra: gama Frec: 1 LogProb: -9.20739
Palabra: game Frec: 1 LogProb: -9.20739
Palabra: games Frec: 1 LogProb: -9.20739
Palabra: gansu Frec: 1 LogProb: -9.20739
Palabra: garage Frec: 1 LogProb: -9.20739
Palabra: garden Frec: 2 LogProb: -8.80192
Palabra: gas Frec: 6 LogProb: -7.95462
Palabra: gasco Frec: 1 LogProb: -9.20739
Palabra: gather Frec: 1 LogProb: -9.20739
Palabra: gave Frec: 2 LogProb: -8.80192
Palabra: gdf Frec: 1 LogProb: -9.20739
Palabra: ge Frec: 1 LogProb: -9.20739
Palabra: general Frec: 17 LogProb: -7.01016
Palabra: generate Frec: 1 LogProb: -9.20739
Palabra: generated Frec: 5 LogProb: -8.10877
Palabra: generates Frec: 1 LogProb: -9.20739
Palabra: generation Frec: 2 LogProb: -8.80192
Palabra: generator Frec: 1 LogProb: -9.20739
Palabra: genetically Frec: 1 LogProb: -9.20739
Palabra: genius Frec: 1 LogProb: -9.20739
Palabra: genuine Frec: 1 LogProb: -9.20739
Palabra: geographical Frec: 2 LogProb: -8.80192
Palabra: geometrically Frec: 1 LogProb: -9.20739
Palabra: george Frec: 1 LogProb: -9.20739
Palabra: german Frec: 2 LogProb: -8.80192
Palabra: germany Frec: 6 LogProb: -7.95462
Palabra: getting Frec: 1 LogProb: -9.20739
Palabra: ghz Frec: 2 LogProb: -8.80192
Palabra: giant Frec: 3 LogProb: -8.51424
Palabra: gilchrist Frec: 1 LogProb: -9.20739
